Gewaesser;Mst.-Name;MST_NR;DATUM;Probestelle;Form;DV-Nr.;Taxon;Dimension;Messwert;Erscheinungsform;CF;LAKE_TYPE;LAKE_TYPE_SIMPLIFIED;LAKE_TYPE2;YEAR
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;7947;Chara vulgaris;HK1-5;1;Charales;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;0-1 m;S;2787;Equisetum palustre;HK1-5;2;Pteridophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2787;Equisetum palustre;HK1-5;3;Pteridophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;0-1 m;S;2023;Potamogeton perfoliatus;HK1-5;5;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;0-1 m;S;2041;Potamogeton lucens;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;0-1 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;0-1 m;S;2001;Potamogeton pectinatus;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;0-1 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;0-1 m;S;2023;Potamogeton perfoliatus;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;0-1 m;S;2041;Potamogeton lucens;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;0-1 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;0-1 m;S;2270;Elodea nuttallii;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;0-1 m;S;2011;Elodea canadensis;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;0-1 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2041;Potamogeton lucens;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2024;Ranunculus circinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;0-1 m;S;2011;Elodea canadensis;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2016;Hippuris vulgaris;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2007;Zannichellia palustris;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2001;Potamogeton pectinatus;HK1-5;5;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2023;Potamogeton perfoliatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2011;Elodea canadensis;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2024;Ranunculus circinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;0-1 m;S;2973;Potamogeton berchtoldii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS5neu;133769;17.07.2015;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS6;133771;17.07.2015;0-1 m;S;2041;Potamogeton lucens;HK1-5;5;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS5neu;133769;12.08.2010;1-2 m;S;7467;Chara globularis;HK1-5;1;Charales;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;1-2 m;S;7170;Chara contraria;HK1-5;2;Charales;0;3;Prealpine;3;2010
Rottachsee;Transekt RS5neu;133769;12.08.2010;1-2 m;S;2016;Hippuris vulgaris;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS5neu;133769;12.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;1-2 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;1-2 m;S;2041;Potamogeton lucens;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;1-2 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;7170;Chara contraria;HK1-5;2;Charales;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;7467;Chara globularis;HK1-5;2;Charales;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;1-2 m;S;2041;Potamogeton lucens;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;1-2 m;S;2011;Elodea canadensis;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;2041;Potamogeton lucens;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS4;108910;13.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS4;108910;13.08.2010;1-2 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS4;108910;13.08.2010;1-2 m;S;2664;Potamogeton pusillus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2664;Potamogeton pusillus;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2041;Potamogeton lucens;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2024;Ranunculus circinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2011;Elodea canadensis;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;1-2 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;1-2 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;1-2 m;S;2011;Elodea canadensis;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;1-2 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;1-2 m;S;2024;Ranunculus circinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2000;Fontinalis antipyretica;HK1-5;1;Bryophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS1;108806;01.08.2012;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS1;108806;01.08.2012;1-2 m;S;2041;Potamogeton lucens;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS2;108906;01.08.2012;1-2 m;S;2041;Potamogeton lucens;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS2;108906;01.08.2012;1-2 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS2;108906;01.08.2012;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS2;108906;01.08.2012;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS2;108906;01.08.2012;1-2 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2041;Potamogeton lucens;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2024;Ranunculus circinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS7;108916;01.08.2012;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS8;108918;01.08.2012;1-2 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS8;108918;01.08.2012;1-2 m;S;2024;Ranunculus circinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS8;108918;01.08.2012;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS8;108918;01.08.2012;1-2 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS6;133771;01.08.2012;1-2 m;S;2041;Potamogeton lucens;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS6;133771;01.08.2012;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS6;133771;01.08.2012;1-2 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS8;108918;17.07.2015;1-2 m;S;17615;Chara virgata;HK1-5;1;Charales;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;1-2 m;S;2041;Potamogeton lucens;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;1-2 m;S;2664;Potamogeton pusillus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;1-2 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS2;108906;17.07.2015;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;1-2 m;S;2270;Elodea nuttallii;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;1-2 m;S;2024;Ranunculus circinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;1-2 m;S;2041;Potamogeton lucens;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;1-2 m;S;2270;Elodea nuttallii;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;1-2 m;S;2024;Ranunculus circinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;5;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;1-2 m;S;2270;Elodea nuttallii;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;1-2 m;S;2024;Ranunculus circinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS5neu;133769;17.07.2015;1-2 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS6;133771;17.07.2015;1-2 m;S;2041;Potamogeton lucens;HK1-5;4;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS6;133771;17.07.2015;1-2 m;S;2270;Elodea nuttallii;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS6;133771;17.07.2015;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS6;133771;12.08.2010;2-4 m;S;7467;Chara globularis;HK1-5;1;Charales;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS6;133771;12.08.2010;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;2-4 m;S;2041;Potamogeton lucens;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;13.08.2010;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS2;108906;13.08.2010;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS4;108910;13.08.2010;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;2-4 m;S;2011;Elodea canadensis;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS7;108916;13.08.2010;2-4 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;2-4 m;S;2011;Elodea canadensis;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS8;108918;13.08.2010;2-4 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2010
Rottachsee;Transekt RS1;108806;01.08.2012;2-4 m;S;2041;Potamogeton lucens;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS2;108906;01.08.2012;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2012
Rottachsee;Transekt RS1;108806;17.07.2015;2-4 m;S;2041;Potamogeton lucens;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS1;108806;17.07.2015;2-4 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS4;108910;17.07.2015;2-4 m;S;2270;Elodea nuttallii;HK1-5;3;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS7;108916;17.07.2015;2-4 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;2-4 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS8;108918;17.07.2015;2-4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Rottachsee;Transekt RS6;133771;17.07.2015;2-4 m;S;2270;Elodea nuttallii;HK1-5;1;Spermatophyta;0;3;Prealpine;3;2015
Schliersee;Transekt 1 nördl. Ostufer, südl. Wasserwacht;106955;17.07.2008;>4 m;S;7609;Chara contraria var. hispidula;HK1-5;1;Charales;0;4;Alpine;40;2008
Schliersee;Transekt 5 Insel Wörth, Südostufer;106959;17.07.2008;>4 m;S;7170;Chara contraria;HK1-5;1;Charales;0;4;Alpine;40;2008
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;17.07.2008;>4 m;S;7467;Chara globularis;HK1-5;2;Charales;0;4;Alpine;40;2008
Schliersee;Transekt 2 Ostufer, südl. Bootshaus;106956;17.07.2008;>4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;40;2008
Schliersee;Transekt 4 Südende, Fischhausen;106958;17.07.2008;>4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;40;2008
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;17.07.2008;>4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;40;2008
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;17.07.2008;>4 m;S;2002;Potamogeton crispus;HK1-5;2;Spermatophyta;0;4;Alpine;40;2008
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;17.07.2008;>4 m;S;2024;Ranunculus circinatus;HK1-5;2;Spermatophyta;0;4;Alpine;40;2008
Schliersee;Transekt 8 Gem. Schliersee, ca 50m östl Schiffssteg;106962;17.07.2008;>4 m;S;2002;Potamogeton crispus;HK1-5;1;Spermatophyta;0;4;Alpine;40;2008
Schliersee;Transekt 8 Gem. Schliersee, ca 50m östl Schiffssteg;106962;15.07.2010;>4 m;S;7170;Chara contraria;HK1-5;3;Charales;0;4;Alpine;40;2010
Schliersee;Transekt 3 südl.  Ostufer uh. B 307;106957;15.07.2010;>4 m;S;2002;Potamogeton crispus;HK1-5;1;Spermatophyta;0;4;Alpine;40;2010
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;15.07.2010;>4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;40;2010
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;15.07.2010;>4 m;S;2002;Potamogeton crispus;HK1-5;2;Spermatophyta;0;4;Alpine;40;2010
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;15.07.2010;>4 m;S;2024;Ranunculus circinatus;HK1-5;2;Spermatophyta;0;4;Alpine;40;2010
Schliersee;Transekt 5 Insel Wörth, Südostufer;106959;16.07.2010;>4 m;S;2002;Potamogeton crispus;HK1-5;1;Spermatophyta;0;4;Alpine;40;2010
Schliersee;Transekt 1 nördl. Ostufer, südl. Wasserwacht;106955;27.08.2012;>4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;40;2012
Schliersee;Transekt 2 Ostufer, südl. Bootshaus;106956;28.07.2006;0-1 m;S;2993;Bryophyta;HK1-5;1;Bryophyta;0;4;Alpine;40;2006
Schliersee;Transekt 1 nördl. Ostufer, südl. Wasserwacht;106955;28.07.2006;0-1 m;S;7473;Chara tomentosa;HK1-5;2;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 2 Ostufer, südl. Bootshaus;106956;28.07.2006;0-1 m;S;7473;Chara tomentosa;HK1-5;2;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 3 südl.  Ostufer uh. B 307;106957;28.07.2006;0-1 m;S;7473;Chara tomentosa;HK1-5;2;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 3 südl.  Ostufer uh. B 307;106957;28.07.2006;0-1 m;S;7170;Chara contraria;HK1-5;1;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 5 Insel Wörth, Südostufer;106959;28.07.2006;0-1 m;S;7473;Chara tomentosa;HK1-5;3;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;28.07.2006;0-1 m;S;7473;Chara tomentosa;HK1-5;1;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;28.07.2006;0-1 m;S;7486;Chara aspera;HK1-5;1;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 7 nördl. Westufer, südl. von Schwimmbad ;106961;28.07.2006;0-1 m;S;7170;Chara contraria;HK1-5;2;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 8 Gem. Schliersee, ca 50m östl Schiffssteg;106962;28.07.2006;0-1 m;S;7170;Chara contraria;HK1-5;2;Charales;0;4;Alpine;40;2006
Schliersee;Transekt 2 Ostufer, südl. Bootshaus;106956;28.07.2006;0-1 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;40;2006
Schliersee;Transekt 2 Ostufer, südl. Bootshaus;106956;28.07.2006;0-1 m;S;2023;Potamogeton perfoliatus;HK1-5;1;Spermatophyta;0;4;Alpine;40;2006
Schliersee;Transekt 2 Ostufer, südl. Bootshaus;106956;28.07.2006;0-1 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;40;2006
